"Frame ID";z-pass;min-max-reduction;"Cascade render";Render
656;9.92701;0.825248;32.6019;12.078
657;9.59382;0.456416;30.9366;12.4868
658;9.57776;0.45936;31.3901;12.3002
659;9.51555;0.46528;31.7002;12.4084
660;10.2111;0.4744;31.8517;12.7107
661;10.4397;0.496672;31.5738;12.9595
662;10.1689;0.499584;31.16;12.7228
663;9.63418;0.527264;31.5356;12.4657
664;9.29994;0.547232;28.5914;11.488
665;8.03952;0.575552;26.1053;10.3759
666;7.45296;0.623616;24.6413;10.1037
667;7.80979;0.649536;26.3365;10.4546
668;8.7512;0.653344;26.5463;10.9434
669;9.4639;0.669888;28.1833;12.0245
670;9.35997;0.672512;28.5408;14.1894
671;9.57574;0.669248;28.9436;13.0358
672;9.98909;0.657952;27.7159;12.9415
673;9.9729;0.657024;27.8478;13.0967
674;9.68294;0.658016;26.8132;12.9738
675;9.53606;0.673568;27.4577;12.3537
676;9.7479;0.671008;24.2597;12.3322
677;8.82163;0.677664;21.1707;11.5034
678;7.8801;0.689792;19.1193;10.6317
679;6.96723;0.686144;17.0754;9.3184
680;7.52083;0.70176;17.8445;10.3532
681;8.0841;0.671296;19.1669;11.1151
682;8.76118;0.60432;20.0613;10.9732
683;8.27779;0.541344;19.741;10.4394
684;7.84774;0.530656;20.0491;10.1348
685;7.90211;0.535232;19.5904;9.71091
686;7.62672;0.495488;19.1468;9.18384
687;7.31408;0.320544;18.9073;8.8168
688;7.13805;0.300352;18.6771;8.78438
689;7.34192;0.301184;18.2043;8.32112
690;7.17718;0.299296;18.5711;8.49466
691;7.16509;0.303296;19.2534;8.24227
692;6.91091;0.296352;19.4425;8.62262
693;7.05754;0.29824;20.8162;8.29926
694;7.0424;0.300288;21.6796;9.33418
695;7.75405;0.301408;22.8642;8.98618
696;8.39187;0.296512;25.3864;9.61968
697;8.3992;0.297536;28.3076;10.0451
698;8.41744;0.298496;28.4156;10.0314
699;9.95574;0.929184;36.7711;13.7445
700;11.1341;1.65021;37.9904;14.942
701;11.5402;1.88685;35.6073;14.9938
702;10.1378;2.06282;34.5777;14.7443
703;9.91587;2.12947;34.2838;15.5018
704;9.92019;2.13555;34.3155;14.821
705;10.0313;2.15994;35.3179;15.2061
706;10.3234;2.21379;34.5888;15.3076
707;10.2226;2.09469;34.1548;15.1958
708;10.2427;2.06979;34.7214;15.1827
709;10.4394;2.10598;36.0892;15.692
710;10.5486;2.10006;33.2195;15.5138
711;10.0537;2.09283;33.1126;15.2066
712;10.0288;2.03866;32.4011;15.3355
713;10.1503;2.02669;31.2706;15.0859
714;9.93722;2.03504;30.0038;15.1633
715;10.1263;2.01597;29.2262;14.9631
716;9.77402;2.05242;28.829;14.9771
717;9.83978;2.07136;28.2776;15.3453
718;10.1157;2.04346;28.483;14.9564
719;9.81136;2.02013;26.8386;15.5117
720;10.1033;2.03517;26.3259;15.2048
721;10.2497;2.01962;27.2783;14.6372
722;9.95862;2.06589;27.6648;14.8267
723;9.7872;1.97712;28.5304;14.9235
724;11.2199;2.00605;29.336;14.8222
725;9.93462;1.9905;30.1931;15.2383
726;10.1496;2.00515;30.3167;15.4421
727;10.0323;1.98608;30.9388;15.129
728;10.2215;2.0463;31.6493;15.6368
729;10.1714;2.04947;32.6866;15.6746
730;10.0094;2.09248;33.6729;15.3798
731;10.1535;2.1511;34.0937;16.1581
732;10.2826;2.21171;34.7849;16.374
733;10.4481;2.27878;35.6653;17.034
734;10.3576;2.42048;36.6931;17.4626
735;10.1035;2.58086;37.3768;17.5648
736;9.9752;2.61088;37.046;17.7957
737;10.286;2.65328;36.9989;20.1333
738;10.3362;2.64262;37.7327;19.107
739;10.455;2.43629;37.8073;19.2336
740;10.9793;2.43808;37.8007;18.9448
741;10.3303;2.5199;38.2955;18.605
742;10.7386;2.67475;37.2019;18.4099
743;10.2554;2.64541;36.6797;18.4754
744;10.1482;2.53651;34.6931;17.9726
745;9.7112;2.40954;32.4273;16.4732
746;9.71725;2.34381;31.964;16.4451
747;9.76918;2.26432;29.2283;15.5958
748;9.724;2.08429;27.7195;14.8598
749;9.35126;1.94144;26.3706;14.6047
750;9.2984;1.88717;25.3503;14.5909
751;9.53542;1.82211;24.9456;14.4388
752;9.35885;1.77338;24.105;14.1912
753;9.55629;1.77165;23.2997;14.2509
754;10.1067;1.79469;22.991;14.834
755;10.2873;1.84528;24.4112;15.1116
756;10.855;1.87414;25.2145;15.588
757;10.5209;1.85373;27.2374;16.1261
758;10.477;1.43571;27.2634;15.9433
759;10.9122;1.79965;28.233;16.9737
760;10.8074;2.14915;29.3145;17.1651
761;10.3498;2.20339;29.4658;17.056
762;9.41002;2.02397;30.3798;15.7872
763;9.2232;1.99594;27.9037;15.5751
764;9.10726;1.98605;28.7753;16.2018
765;9.5416;1.96186;29.8241;16.4779
766;9.48099;1.93616;30.0951;16.903
767;9.31334;1.95347;31.4903;16.8703
768;9.43571;1.96442;32.5048;17.325
769;9.41757;1.96195;32.5666;17.4384
770;9.42669;1.95075;33.0754;17.5505
771;9.37171;1.94582;33.6564;17.4717
772;10.4426;1.95603;32.6277;16.9433
773;9.61997;1.95062;32.2217;17.2467
774;9.50736;1.9368;32.0362;17.3764
775;9.48755;1.96189;32.006;16.9628
776;9.23584;1.94454;31.1846;17.7299
777;9.5384;1.9207;31.6043;16.6822
778;9.35741;1.95856;30.6954;16.9399
779;9.45101;1.95952;29.5666;17.2928
780;9.4305;1.96582;29.0429;16.6527
781;9.42262;1.96701;29.0416;16.3443
782;9.56723;1.95923;28.7282;16.7738
783;9.248;1.97338;28.0928;16.9408
784;9.24445;1.96333;28.4171;16.6595
785;9.46307;1.94765;27.1234;17.0121
786;9.53734;1.96941;26.039;16.9174
787;9.33238;1.96544;24.9208;16.7825
788;9.23754;1.96211;24.069;16.512
789;9.43005;1.97251;23.2001;16.4172
790;9.30752;1.95302;22.4782;16.514
791;9.23309;1.96637;20.7936;16.6055
792;9.50138;1.9608;20.238;18.9393
793;9.43808;1.96291;21.7678;16.5459
794;9.32819;1.96102;22.1238;16.4305
795;9.33453;1.97754;22.634;16.9078
796;9.48726;1.97152;23.8667;16.8597
797;9.27632;1.96179;25.775;17.1276
798;9.13238;1.96099;26.6415;16.525
799;9.44378;1.96051;26.9583;16.7432
800;9.52877;1.95555;27.5896;16.8903
801;9.48925;1.9641;29.4789;16.9085
802;9.16634;1.95648;28.3863;16.5311
803;9.21834;1.96749;29.1705;16.7245
804;9.55622;1.95821;29.3135;17.033
