"Frame ID";"Cascade render";Render
1198;4.33584;1.55235
1199;4.35082;2.05875
1200;4.02941;1.60656
1201;4.14029;1.49315
1202;3.92467;1.45107
1203;4.23274;1.3985
1204;4.54368;1.46515
1205;4.49926;1.52538
1206;4.78256;1.46976
1207;4.15552;1.57901
1208;4.40592;1.53882
1209;4.57651;1.53677
1210;4.40874;1.61181
1211;4.0969;1.60458
1212;4.63421;1.62045
1213;4.43587;1.71501
1214;4.69498;1.65318
1215;4.27456;1.80403
1216;4.1272;1.79043
1217;4.41267;1.71891
1218;4.6623;1.77834
1219;4.59418;1.65446
1220;4.28656;1.67667
1221;4.74819;2.50934
1222;5.5121;1.75069
1223;4.63149;1.71882
1224;4.55862;1.77418
1225;4.18995;1.78317
1226;3.92643;1.77805
1227;4.46544;1.77728
1228;4.27987;1.8104
1229;4.35222;1.79402
1230;3.83136;2.68957
1231;4.11082;1.77446
1232;4.29869;1.80208
1233;4.55526;1.7497
1234;4.55997;1.8247
1235;3.99773;1.71168
1236;4.38576;1.75203
1237;4.14624;1.8369
1238;4.5753;1.74493
1239;3.83318;1.80666
1240;4.13389;1.73526
1241;4.16931;1.68938
1242;4.19421;1.77859
1243;3.89674;1.67811
1244;3.72771;1.68672
1245;3.73914;1.88861
1246;3.76307;2.27574
1247;4.11968;1.67472
1248;4.26589;1.60694
1249;3.7536;1.64685
1250;3.65053;1.65709
1251;3.99005;1.6327
1252;5.34989;1.61587
1253;3.72605;1.55328
1254;3.29277;1.42806
1255;3.18006;1.43856
1256;3.11152;1.44154
1257;3.10608;1.41443
1258;3.04195;1.32848
1259;3.11328;1.35498
1260;3.2025;1.36592
1261;2.98736;1.30534
1262;3.01504;1.25494
1263;2.95235;1.27085
1264;3.01974;1.35242
1265;5.27872;1.31117
1266;3.588;1.18896
1267;4.04592;1.19629
1268;2.86864;1.13619
1269;2.92758;1.10899
1270;2.65498;1.50669
1271;2.81024;1.17411
1272;3.41427;1.1943
1273;3.01414;1.18874
1274;3.14611;1.32048
1275;3.23498;1.75514
1276;3.22182;1.64733
1277;3.74554;1.78314
1278;4.35232;2.23955
1279;3.7081;2.29962
1280;4.21123;2.5279
1281;4.68589;2.7455
